#--------------------------------------------------------------------------------;;;;;;;;;;;;
CAST;;15910069;WOD Unique Cast Number;WOD code;;;;;;;;
43;85,4;0;2;18,5451;0;2;34,8355;0;2;5,341;0;2
44;87,38;0;2;18,5387;0;2;34,8413;0;2;5,318;0;2
45;89,37;0;2;18,5005;0;2;34,839;0;2;5,322;0;2
46;91,35;0;2;18,4282;0;2;34,827;0;2;5,332;0;2
47;93,34;0;2;18,3583;0;2;34,8113;0;2;5,332;0;2
48;95,32;0;2;18,288;0;2;34,7978;0;2;5,348;0;2
49;97,31;0;2;18,2715;0;2;34,7952;0;2;5,366;0;2
50;99,3;0;2;18,269;0;2;34,7961;0;2;5,368;0;2
51;101,28;0;2;18,2668;0;2;34,7976;0;2;5,352;0;2
52;103,27;0;2;18,2618;0;2;34,7983;0;2;5,355;0;2
53;105,25;0;2;18,2428;0;2;34,7961;0;2;5,352;0;2
54;107,24;0;2;18,2147;0;2;34,7907;0;2;5,35;0;2
55;109,22;0;2;18,2073;0;2;34,7909;0;2;5,345;0;2
56;111,21;0;2;18,1796;0;2;34,7835;0;2;5,341;0;2
57;113,19;0;2;18,0977;0;2;34,7653;0;2;5,334;0;2
58;115,18;0;2;18,0285;0;2;34,7504;0;2;5,327;0;2
59;117,16;0;2;17,9968;0;2;34,7458;0;2;5,334;0;2
60;119,15;0;2;17,9588;0;2;34,7409;0;2;5,338;0;2
61;121,13;0;2;17,9295;0;2;34,7395;0;2;5,334;0;2
62;123,12;0;2;17,8889;0;2;34,7332;0;2;5,311;0;2
63;125,1;0;2;17,7961;0;2;34,7266;0;2;5,293;0;2
64;127,09;0;2;17,7038;0;2;34,7197;0;2;5,226;0;2
65;129,07;0;2;17,5109;0;2;34,6883;0;2;5,187;0;2
66;131,06;0;2;17,4459;0;2;34,6791;0;2;5,196;0;2
67;133,04;0;2;17,4152;0;2;34,6749;0;2;5,201;0;2
68;135,03;0;2;17,2103;0;2;34,6487;0;2;5,205;0;2
69;137,01;0;2;16,8973;0;2;34,613;0;2;5,192;0;2
70;139;0;2;16,5942;0;2;34,5856;0;2;5,148;0;2
71;140,99;0;2;16,4134;0;2;34,5693;0;2;5,042;0;2
72;142,97;0;2;16,2628;0;2;34,545;0;2;4,951;0;2
73;144,96;0;2;16,2021;0;2;34,5392;0;2;4,997;0;2
74;146,94;0;2;16,1052;0;2;34,5344;0;2;5,017;0;2
75;148,93;0;2;16,0661;0;2;34,5301;0;2;4,992;0;2
76;150,91;0;2;15,9322;0;2;34,5162;0;2;4,997;0;2
77;152,89;0;2;15,7276;0;2;34,4949;0;2;4,99;0;2
78;154,88;0;2;15,6931;0;2;34,4913;0;2;4,999;0;2
79;156,86;0;2;15,6397;0;2;34,4876;0;2;5,013;0;2
80;158,85;0;2;15,5554;0;2;34,4811;0;2;5,013;0;2
81;160,83;0;2;15,4719;0;2;34,4766;0;2;5,01;0;2
82;162,82;0;2;15,3855;0;2;34,4705;0;2;4,999;0;2
83;164,8;0;2;15,263;0;2;34,4613;0;2;4,983;0;2
84;166,79;0;2;15,1514;0;2;34,4546;0;2;4,992;0;2
85;168,77;0;2;15,1258;0;2;34,4542;0;2;4,992;0;2
86;170,76;0;2;15,0837;0;2;34,4537;0;2;4,98;0;2
87;172,74;0;2;15,0219;0;2;34,4504;0;2;4,985;0;2
88;174,73;0;2;14,9408;0;2;34,4477;0;2;4,983;0;2
89;176,71;0;2;14,9074;0;2;34,4474;0;2;4,974;0;2
90;178,7;0;2;14,8399;0;2;34,4452;0;2;4,969;0;2
91;180,68;0;2;14,7688;0;2;34,4393;0;2;4,969;0;2
92;182,67;0;2;14,7178;0;2;34,4378;0;2;4,953;0;2
93;184,65;0;2;14,6788;0;2;34,437;0;2;4,948;0;2
94;186,64;0;2;14,6568;0;2;34,4369;0;2;4,944;0;2
95;188,62;0;2;14,6231;0;2;34,4361;0;2;4,937;0;2
96;190,6;0;2;14,5632;0;2;34,4342;0;2;4,932;0;2
97;192,59;0;2;14,4947;0;2;34,4306;0;2;4,928;0;2
98;194,57;0;2;14,4726;0;2;34,4296;0;2;4,921;0;2
99;196,56;0;2;14,4365;0;2;34,4275;0;2;4,928;0;2
100;198,54;0;2;14,3862;0;2;34,4255;0;2;4,928;0;2
101;200,53;0;2;14,3332;0;2;34,4228;0;2;4,918;0;2
102;202,51;0;2;14,2928;0;2;34,4205;0;2;4,914;0;2
103;204,5;0;2;14,2518;0;2;34,4181;0;2;4,923;0;2
104;206,48;0;2;14,2278;0;2;34,4157;0;2;4,918;0;2
105;208,46;0;2;14,2114;0;2;34,4149;0;2;4,921;0;2
106;210,45;0;2;14,1611;0;2;34,4122;0;2;4,916;0;2
107;212,43;0;2;14,0991;0;2;34,4098;0;2;4,923;0;2
108;214,42;0;2;14,0318;0;2;34,4072;0;2;4,93;0;2
109;216,4;0;2;13,9959;0;2;34,4053;0;2;4,921;0;2
110;218,39;0;2;13,8791;0;2;34,3989;0;2;4,921;0;2
111;220,37;0;2;13,8346;0;2;34,3969;0;2;4,905;0;2
112;222,35;0;2;13,8299;0;2;34,3969;0;2;4,896;0;2
113;224,34;0;2;13,767;0;2;34,3941;0;2;4,886;0;2
114;226,32;0;2;13,6964;0;2;34,3896;0;2;4,884;0;2
115;228,31;0;2;13,6425;0;2;34,3866;0;2;4,898;0;2
116;230,29;0;2;13,6033;0;2;34,3839;0;2;4,898;0;2
117;232,28;0;2;13,5728;0;2;34,382;0;2;4,893;0;2
118;234,26;0;2;13,5148;0;2;34,3787;0;2;4,9;0;2
119;236,24;0;2;13,4494;0;2;34,3753;0;2;4,896;0;2
120;238,23;0;2;13,4075;0;2;34,3734;0;2;4,889;0;2
121;240,21;0;2;13,3819;0;2;34,3722;0;2;4,898;0;2
122;242,2;0;2;13,3526;0;2;34,3711;0;2;4,891;0;2
123;244,18;0;2;13,3009;0;2;34,3691;0;2;4,891;0;2
124;246,16;0;2;13,1974;0;2;34,3638;0;2;4,896;0;2
125;248,15;0;2;13,1462;0;2;34,3603;0;2;4,9;0;2
126;250,13;0;2;13,1042;0;2;34,3583;0;2;4,893;0;2
127;252,12;0;2;13,0705;0;2;34,3569;0;2;4,893;0;2
128;254,1;0;2;13,0106;0;2;34,3532;0;2;4,896;0;2
129;256,08;0;2;12,9294;0;2;34,3483;0;2;4,9;0;2
130;258,07;0;2;12,8758;0;2;34,3448;0;2;4,886;0;2
131;260,05;0;2;12,8626;0;2;34,3451;0;2;4,879;0;2
132;262,04;0;2;12,8186;0;2;34,3432;0;2;4,891;0;2
133;264,02;0;2;12,7908;0;2;34,3423;0;2;4,893;0;2
134;266;0;2;12,7791;0;2;34,3415;0;2;4,893;0;2
135;267,99;0;2;12,7185;0;2;34,3357;0;2;4,902;0;2
136;269,97;0;2;12,6502;0;2;34,3327;0;2;4,905;0;2
137;271,95;0;2;12,6342;0;2;34,3322;0;2;4,902;0;2
138;273,94;0;2;12,5572;0;2;34,3262;0;2;4,907;0;2
139;275,92;0;2;12,4154;0;2;34,3159;0;2;4,907;0;2
140;277,91;0;2;12,3447;0;2;34,3109;0;2;4,907;0;2
141;279,89;0;2;12,3124;0;2;34,3087;0;2;4,907;0;2
142;281,87;0;2;12,2822;0;2;34,3073;0;2;4,909;0;2
143;283,86;0;2;12,2617;0;2;34,3065;0;2;4,907;0;2
144;285,84;0;2;12,2465;0;2;34,3062;0;2;4,912;0;2
145;287,82;0;2;12,2276;0;2;34,3048;0;2;4,912;0;2
146;289,81;0;2;12,2015;0;2;34,3032;0;2;4,921;0;2
147;291,79;0;2;12,1613;0;2;34,3003;0;2;4,925;0;2
148;293,78;0;2;12,132;0;2;34,2982;0;2;4,918;0;2
149;295,76;0;2;12,1155;0;2;34,2973;0;2;4,918;0;2
150;297,74;0;2;12,0866;0;2;34,2952;0;2;4,925;0;2
151;299,73;0;2;12,0643;0;2;34,294;0;2;4,925;0;2
152;301,71;0;2;12,0322;0;2;34,2916;0;2;4,93;0;2
153;303,69;0;2;12,0186;0;2;34,291;0;2;4,932;0;2
154;305,68;0;2;12,0059;0;2;34,2906;0;2;4,925;0;2
155;307,66;0;2;12,0028;0;2;34,2906;0;2;4,921;0;2
156;309,64;0;2;12,0009;0;2;34,2905;0;2;4,928;0;2
157;311,63;0;2;11,9651;0;2;34,2878;0;2;4,935;0;2
158;313,61;0;2;11,8947;0;2;34,283;0;2;4,941;0;2
159;315,59;0;2;11,8669;0;2;34,2807;0;2;4,935;0;2
160;317,58;0;2;11,8155;0;2;34,2768;0;2;4,937;0;2
161;319,56;0;2;11,7428;0;2;34,2704;0;2;4,946;0;2
162;321,54;0;2;11,6932;0;2;34,2669;0;2;4,939;0;2
163;323,53;0;2;11,634;0;2;34,263;0;2;4,939;0;2
164;325,51;0;2;11,5985;0;2;34,2605;0;2;4,935;0;2
165;327,49;0;2;11,5421;0;2;34,2569;0;2;4,939;0;2
166;329,48;0;2;11,5287;0;2;34,2556;0;2;4,939;0;2
167;331,46;0;2;11,4874;0;2;34,2527;0;2;4,941;0;2
168;333,44;0;2;11,4734;0;2;34,252;0;2;4,937;0;2
169;335,43;0;2;11,4258;0;2;34,2487;0;2;4,941;0;2
170;337,41;0;2;11,3909;0;2;34,2467;0;2;4,93;0;2
171;339,39;0;2;11,3758;0;2;34,2457;0;2;4,93;0;2
172;341,37;0;2;11,3512;0;2;34,2441;0;2;4,946;0;2
173;343,36;0;2;11,2905;0;2;34,239;0;2;4,948;0;2
174;345,34;0;2;11,2451;0;2;34,2367;0;2;4,951;0;2
175;347,32;0;2;11,2282;0;2;34,2356;0;2;4,953;0;2
176;349,31;0;2;11,2;0;2;34,2341;0;2;4,948;0;2
177;351,29;0;2;11,1738;0;2;34,2327;0;2;4,944;0;2
178;353,27;0;2;11,1587;0;2;34,2315;0;2;4,941;0;2
179;355,26;0;2;11,0694;0;2;34,2245;0;2;4,939;0;2
180;357,24;0;2;10,9875;0;2;34,2197;0;2;4,925;0;2
181;359,22;0;2;10,942;0;2;34,2168;0;2;4,923;0;2
182;361,2;0;2;10,8892;0;2;34,2126;0;2;4,928;0;2
183;363,19;0;2;10,8587;0;2;34,2107;0;2;4,921;0;2
184;365,17;0;2;10,8031;0;2;34,2069;0;2;4,918;0;2
185;367,15;0;2;10,7461;0;2;34,2048;0;2;4,905;0;2
186;369,14;0;2;10,6847;0;2;34,1989;0;2;4,9;0;2
187;371,12;0;2;10,6291;0;2;34,1942;0;2;4,907;0;2
188;373,1;0;2;10,5917;0;2;34,1932;0;2;4,891;0;2
189;375,08;0;2;10,5599;0;2;34,1911;0;2;4,875;0;2
190;377,07;0;2;10,5356;0;2;34,1898;0;2;4,87;0;2
191;379,05;0;2;10,479;0;2;34,1863;0;2;4,873;0;2
192;381,03;0;2;10,4415;0;2;34,183;0;2;4,861;0;2
193;383,02;0;2;10,403;0;2;34,1804;0;2;4,857;0;2
194;385;0;2;10,3612;0;2;34,1783;0;2;4,852;0;2
195;386,98;0;2;10,3318;0;2;34,1765;0;2;4,845;0;2
196;388,96;0;2;10,309;0;2;34,1749;0;2;4,836;0;2
197;390,95;0;2;10,273;0;2;34,1723;0;2;4,831;0;2
198;392,93;0;2;10,2458;0;2;34,1711;0;2;4,827;0;2
199;394,91;0;2;10,2281;0;2;34,1699;0;2;4,822;0;2
200;396,89;0;2;10,1986;0;2;34,1683;0;2;4,82;0;2
201;398,88;0;2;10,1556;0;2;34,1647;0;2;4,813;0;2
202;400,86;0;2;10,0673;0;2;34,1587;0;2;4,813;0;2
203;402,84;0;2;9,9944;0;2;34,1538;0;2;4,792;0;2
204;404,82;0;2;9,9449;0;2;34,1507;0;2;4,769;0;2
205;406,81;0;2;9,9363;0;2;34,1504;0;2;4,765;0;2
206;408,79;0;2;9,9218;0;2;34,1495;0;2;4,756;0;2
207;410,77;0;2;9,8668;0;2;34,1458;0;2;4,751;0;2
208;412,75;0;2;9,7851;0;2;34,1405;0;2;4,744;0;2
209;414,74;0;2;9,7508;0;2;34,1383;0;2;4,728;0;2
210;416,72;0;2;9,7142;0;2;34,1361;0;2;4,719;0;2
211;418,7;0;2;9,6478;0;2;34,1311;0;2;4,717;0;2
212;420,68;0;2;9,5666;0;2;34,1263;0;2;4,696;0;2
213;422,67;0;2;9,5063;0;2;34,1224;0;2;4,673;0;2
214;424,65;0;2;9,424;0;2;34,1171;0;2;4,65;0;2
215;426,63;0;2;9,362;0;2;34,1131;0;2;4,636;0;2
216;428,61;0;2;9,3134;0;2;34,1102;0;2;4,613;0;2
217;430,59;0;2;9,2872;0;2;34,1092;0;2;4,583;0;2
218;432,58;0;2;9,2694;0;2;34,1086;0;2;4,56;0;2
219;434,56;0;2;9,2321;0;2;34,1065;0;2;4,554;0;2
220;436,54;0;2;9,2067;0;2;34,1054;0;2;4,549;0;2
221;438,52;0;2;9,1791;0;2;34,104;0;2;4,537;0;2
222;440,51;0;2;9,1562;0;2;34,1029;0;2;4,519;0;2
223;442,49;0;2;9,1434;0;2;34,1025;0;2;4,508;0;2
224;444,47;0;2;9,1128;0;2;34,1003;0;2;4,505;0;2
225;446,45;0;2;9,0683;0;2;34,0981;0;2;4,496;0;2
226;448,43;0;2;9,0252;0;2;34,0948;0;2;4,487;0;2
227;450,42;0;2;8,9789;0;2;34,0924;0;2;4,478;0;2
228;452,4;0;2;8,9632;0;2;34,0916;0;2;4,459;0;2
229;454,38;0;2;8,9556;0;2;34,0915;0;2;4,446;0;2
230;456,36;0;2;8,9136;0;2;34,0866;0;2;4,437;0;2
231;458,34;0;2;8,7725;0;2;34,0808;0;2;4,43;0;2
232;460,33;0;2;8,7359;0;2;34,0779;0;2;4,395;0;2
233;462,31;0;2;8,6703;0;2;34,074;0;2;4,361;0;2
234;464,29;0;2;8,622;0;2;34,0721;0;2;4,315;0;2
235;466,27;0;2;8,5979;0;2;34,071;0;2;4,299;0;2
236;468,25;0;2;8,5576;0;2;34,0675;0;2;4,292;0;2
237;470,24;0;2;8,4885;0;2;34,0655;0;2;4,271;0;2
238;472,22;0;2;8,4682;0;2;34,0644;0;2;4,235;0;2
239;474,2;0;2;8,422;0;2;34,0616;0;2;4,228;0;2
240;476,18;0;2;8,3823;0;2;34,06;0;2;4,212;0;2
241;478,16;0;2;8,3422;0;2;34,0584;0;2;4,193;0;2
242;480,14;0;2;8,3118;0;2;34,0567;0;2;4,168;0;2
243;482,13;0;2;8,262;0;2;34,0545;0;2;4,15;0;2
244;484,11;0;2;8,226;0;2;34,0528;0;2;4,131;0;2
245;486,09;0;2;8,2018;0;2;34,0519;0;2;4,12;0;2
246;488,07;0;2;8,1839;0;2;34,051;0;2;4,108;0;2
247;490,05;0;2;8,1599;0;2;34,05;0;2;4,085;0;2
248;492,03;0;2;8,1135;0;2;34,0479;0;2;4,069;0;2
249;494,02;0;2;8,0884;0;2;34,0463;0;2;4,06;0;2
250;496;0;2;8,0627;0;2;34,0454;0;2;4,053;0;2
251;497,98;0;2;8,0443;0;2;34,0447;0;2;4,026;0;2
252;499,96;0;2;8,0314;0;2;34,0445;0;2;4,005;0;2
253;501,94;0;2;8,0294;0;2;34,0445;0;2;3,996;0;2
254;503,92;0;2;8,0208;0;2;34,0443;0;2;3,996;0;2
255;505,91;0;2;8,0172;0;2;34,0443;0;2;3,994;0;2
256;507,89;0;2;8,0054;0;2;34,044;0;2;3,989;0;2
257;509,87;0;2;7,9899;0;2;34,0434;0;2;3,989;0;2
258;511,85;0;2;7,9509;0;2;34,0413;0;2;3,989;0;2
259;513,83;0;2;7,9011;0;2;34,0394;0;2;3,968;0;2
260;515,81;0;2;7,8452;0;2;34,037;0;2;3,936;0;2
261;517,79;0;2;7,8099;0;2;34,0355;0;2;3,913;0;2
262;519,78;0;2;7,7536;0;2;34,0317;0;2;3,883;0;2
263;521,76;0;2;7,6981;0;2;34,0302;0;2;3,851;0;2
264;523,74;0;2;7,6699;0;2;34,0294;0;2;3,815;0;2
265;525,72;0;2;7,6518;0;2;34,0289;0;2;3,78;0;2
266;527,7;0;2;7,5989;0;2;34,0265;0;2;3,764;0;2
267;529,68;0;2;7,5839;0;2;34,0264;0;2;3,753;0;2
268;531,66;0;2;7,5506;0;2;34,0251;0;2;3,75;0;2
269;533,64;0;2;7,4955;0;2;34,0236;0;2;3,736;0;2
270;535,63;0;2;7,4745;0;2;34,0233;0;2;3,707;0;2
271;537,61;0;2;7,4611;0;2;34,0224;0;2;3,693;0;2
272;539,59;0;2;7,4237;0;2;34,0214;0;2;3,684;0;2
273;541,57;0;2;7,3905;0;2;34,0204;0;2;3,672;0;2
274;543,55;0;2;7,3469;0;2;34,0191;0;2;3,645;0;2
275;545,53;0;2;7,2738;0;2;34,0168;0;2;3,617;0;2
276;547,51;0;2;7,2432;0;2;34,0142;0;2;3,606;0;2
277;549,49;0;2;7,1993;0;2;34,0137;0;2;3,587;0;2
278;551,48;0;2;7,1469;0;2;34,0125;0;2;3,546;0;2
279;553,46;0;2;7,0743;0;2;34,0099;0;2;3,514;0;2
280;555,44;0;2;7,0388;0;2;34,0082;0;2;3,486;0;2
281;557,42;0;2;7,0022;0;2;34,0073;0;2;3,466;0;2
282;559,4;0;2;6,9603;0;2;34,0064;0;2;3,452;0;2
283;561,38;0;2;6,9304;0;2;34,0063;0;2;3,431;0;2
284;563,36;0;2;6,9198;0;2;34,006;0;2;3,413;0;2
285;565,34;0;2;6,8615;0;2;34,005;0;2;3,404;0;2
286;567,32;0;2;6,8357;0;2;34,0046;0;2;3,374;0;2
287;569,3;0;2;6,7964;0;2;34,0035;0;2;3,351;0;2
288;571,28;0;2;6,7458;0;2;34,0032;0;2;3,333;0;2
289;573,27;0;2;6,6936;0;2;34,0022;0;2;3,305;0;2
290;575,25;0;2;6,6598;0;2;34,0018;0;2;3,261;0;2
291;577,23;0;2;6,6288;0;2;34,0015;0;2;3,222;0;2
292;579,21;0;2;6,5846;0;2;34,0003;0;2;3,204;0;2
293;581,19;0;2;6,5098;0;2;34,0013;0;2;3,188;0;2
294;583,17;0;2;6,5003;0;2;34,0021;0;2;3,126;0;2
295;585,15;0;2;6,4874;0;2;34,0022;0;2;3,048;0;2
296;587,13;0;2;6,4474;0;2;34,0019;0;2;3,027;0;2
297;589,11;0;2;6,3776;0;2;34,0028;0;2;3,016;0;2
298;591,09;0;2;6,3672;0;2;34,0022;0;2;2,981;0;2
299;593,07;0;2;6,3352;0;2;34,0025;0;2;2,908;0;2
300;595,05;0;2;6,287;0;2;34,0027;0;2;2,874;0;2
301;597,03;0;2;6,2731;0;2;34,0027;0;2;2,853;0;2
302;599,02;0;2;6,2369;0;2;34,0026;0;2;2,832;0;2
303;601;0;2;6,1754;0;2;34,0022;0;2;2,798;0;2
304;602,98;0;2;6,1175;0;2;34,0036;0;2;2,763;0;2
305;604,96;0;2;6,0897;0;2;34,004;0;2;2,736;0;2
306;606,94;0;2;6,0793;0;2;34,0041;0;2;2,699;0;2
307;608,92;0;2;6,0563;0;2;34,0046;0;2;2,662;0;2
308;610,9;0;2;6,0079;0;2;34,0049;0;2;2,639;0;2
309;612,88;0;2;6,0009;0;2;34,0051;0;2;2,626;0;2
310;614,86;0;2;5,9711;0;2;34,0052;0;2;2,603;0;2
311;616,84;0;2;5,8963;0;2;34,0053;0;2;2,582;0;2
312;618,82;0;2;5,8782;0;2;34,0052;0;2;2,571;0;2
313;620,8;0;2;5,8536;0;2;34,006;0;2;2,564;0;2
314;622,78;0;2;5,8477;0;2;34,0061;0;2;2,541;0;2
315;624,76;0;2;5,832;0;2;34,0071;0;2;2,522;0;2
316;626,74;0;2;5,8234;0;2;34,0071;0;2;2,515;0;2
317;628,72;0;2;5,8058;0;2;34,0067;0;2;2,511;0;2
318;630,7;0;2;5,777;0;2;34,0079;0;2;2,506;0;2
319;632,68;0;2;5,7393;0;2;34,0089;0;2;2,497;0;2
320;634,66;0;2;5,7076;0;2;34,0081;0;2;2,479;0;2
321;636,64;0;2;5,6857;0;2;34,0088;0;2;2,463;0;2
322;638,62;0;2;5,6488;0;2;34,0108;0;2;2,442;0;2
323;640,6;0;2;5,6195;0;2;34,0118;0;2;2,408;0;2
324;642,58;0;2;5,6177;0;2;34,0117;0;2;2,398;0;2
325;644,56;0;2;5,6142;0;2;34,0117;0;2;2,387;0;2
326;646,54;0;2;5,5969;0;2;34,0127;0;2;2,371;0;2
327;648,53;0;2;5,588;0;2;34,0133;0;2;2,355;0;2
328;650,51;0;2;5,5778;0;2;34,014;0;2;2,339;0;2
329;652,49;0;2;5,5699;0;2;34,0145;0;2;2,323;0;2
330;654,47;0;2;5,5582;0;2;34,0153;0;2;2,314;0;2
331;656,45;0;2;5,5183;0;2;34,0169;0;2;2,302;0;2
332;658,43;0;2;5,4901;0;2;34,0179;0;2;2,27;0;2
333;660,41;0;2;5,4578;0;2;34,0192;0;2;2,24;0;2
334;662,39;0;2;5,4457;0;2;34,0197;0;2;2,21;0;2
335;664,37;0;2;5,431;0;2;34,0202;0;2;2,18;0;2
336;666,35;0;2;5,4062;0;2;34,0205;0;2;2,17;0;2
337;668,33;0;2;5,3831;0;2;34,0211;0;2;2,14;0;2
338;670,31;0;2;5,3639;0;2;34,0218;0;2;2,1;0;2
339;672,29;0;2;5,3471;0;2;34,0225;0;2;2,08;0;2
340;674,27;0;2;5,3142;0;2;34,0237;0;2;2,07;0;2
341;676,25;0;2;5,2897;0;2;34,0245;0;2;2,04;0;2
342;678,23;0;2;5,2488;0;2;34,0278;0;2;2,01;0;2
343;680,2;0;2;5,2294;0;2;34,0288;0;2;1,99;0;2
344;682,18;0;2;5,2113;0;2;34,0305;0;2;1,96;0;2
345;684,16;0;2;5,1829;0;2;34,032;0;2;1,94;0;2
346;686,14;0;2;5,1694;0;2;34,0324;0;2;1,91;0;2
347;688,12;0;2;5,1573;0;2;34,0326;0;2;1,89;0;2
348;690,1;0;2;5,1307;0;2;34,0333;0;2;1,87;0;2
349;692,08;0;2;5,0917;0;2;34,0341;0;2;1,87;0;2
350;694,06;0;2;5,0432;0;2;34,0372;0;2;1,85;0;2
351;696,04;0;2;5,0241;0;2;34,0388;0;2;1,81;0;2
352;698,02;0;2;5,0061;0;2;34,0392;0;2;1,78;0;2
353;700;0;2;4,9774;0;2;34,0418;0;2;1,76;0;2
354;701,98;0;2;4,9591;0;2;34,0436;0;2;1,74;0;2
355;703,96;0;2;4,9446;0;2;34,0458;0;2;1,71;0;2
356;705,94;0;2;4,9285;0;2;34,0488;0;2;1,69;0;2
357;707,92;0;2;4,9176;0;2;34,0508;0;2;1,67;0;2
358;709,9;0;2;4,9033;0;2;34,0525;0;2;1,65;0;2
359;711,88;0;2;4,8812;0;2;34,0543;0;2;1,62;0;2
360;713,86;0;2;4,8713;0;2;34,0552;0;2;1,61;0;2
361;715,84;0;2;4,851;0;2;34,0564;0;2;1,59;0;2
362;717,82;0;2;4,8386;0;2;34,0574;0;2;1,58;0;2
363;719,8;0;2;4,8189;0;2;34,0593;0;2;1,56;0;2
364;721,78;0;2;4,7846;0;2;34,064;0;2;1,54;0;2
365;723,76;0;2;4,7392;0;2;34,07;0;2;1,5;0;2
366;725,74;0;2;4,7262;0;2;34,0713;0;2;1,49;0;2
367;727,72;0;2;4,7143;0;2;34,0732;0;2;1,47;0;2
